year,month,date_of_month,day_of_week,births
2009,7,25,6,8887
2009,7,26,7,7716
2009,7,27,1,12684
2009,7,28,2,14163
2009,7,29,3,13619
2009,7,30,4,13537
2009,7,31,5,13307
2009,8,1,6,8684
2009,8,2,7,7492
2009,8,3,1,12642
2009,8,4,2,13937
2009,8,5,3,13510
2009,8,6,4,13377
2009,8,7,5,13122
2009,8,8,6,8830
2009,8,9,7,7683
2009,8,10,1,12759
2009,8,11,2,14021
2009,8,12,3,13764
2009,8,13,4,13391
2009,8,14,5,13398
2009,8,15,6,8566
2009,8,16,7,7750
2009,8,17,1,13104
2009,8,18,2,14226
2009,8,19,3,13634
2009,8,20,4,13994
2009,8,21,5,13291
2009,8,22,6,8952
2009,8,23,7,7650
2009,8,24,1,12664
2009,8,25,2,13928
2009,8,26,3,13770
2009,8,27,4,13861
2009,8,28,5,13530
2009,8,29,6,8805
2009,8,30,7,7702
2009,8,31,1,12758
2009,9,1,2,14107
2009,9,2,3,13659
2009,9,3,4,13900
2009,9,4,5,13622
2009,9,5,6,8959
2009,9,6,7,7587
2009,9,7,1,7947
2009,9,8,2,13555
2009,9,9,3,16081
2009,9,10,4,14887
2009,9,11,5,13032
2009,9,12,6,9264
2009,9,13,7,7871
2009,9,14,1,13393
2009,9,15,2,14558
2009,9,16,3,14130
2009,9,17,4,14095
2009,9,18,5,13951
2009,9,19,6,9032
2009,9,20,7,8014
2009,9,21,1,13415
2009,9,22,2,14318
2009,9,23,3,13973
2009,9,24,4,14048
2009,9,25,5,13449
2009,9,26,6,9013
2009,9,27,7,7817
2009,9,28,1,12723
2009,9,29,2,13829
2009,9,30,3,13465
2009,10,1,4,13628
2009,10,2,5,13264
2009,10,3,6,8548
2009,10,4,7,7443
2009,10,5,1,12559
2009,10,6,2,13674
2009,10,7,3,13078
2009,10,8,4,13174
2009,10,9,5,12706
2009,10,10,6,8577
2009,10,11,7,7268
2009,10,12,1,12105
2009,10,13,2,12941
2009,10,14,3,12882
2009,10,15,4,13115
2009,10,16,5,12605
2009,10,17,6,8155
2009,10,18,7,7356
2009,10,19,1,12056
2009,10,20,2,13142
2009,10,21,3,12924
2009,10,22,4,12935
2009,10,23,5,12621
2009,10,24,6,8353
2009,10,25,7,7120
2009,10,26,1,12238
2009,10,27,2,13230
2009,10,28,3,13043
2009,10,29,4,12683
2009,10,30,5,11978
2009,10,31,6,7658
2009,11,1,7,7519
2009,11,2,1,12212
2009,11,3,2,13205
2009,11,4,3,12743
2009,11,5,4,12805
2009,11,6,5,12314
2009,11,7,6,8044
2009,11,8,7,7260
2009,11,9,1,11874
2009,11,10,2,13287
2009,11,11,3,12889
2009,11,12,4,12751
2009,11,13,5,11739
2009,11,14,6,8281
2009,11,15,7,7232
2009,11,16,1,11940
2009,11,17,2,12950
2009,11,18,3,12866
2009,11,19,4,12822
2009,11,20,5,13002
2009,11,21,6,8335
2009,11,22,7,7230
2009,11,23,1,13125
2009,11,24,2,13907
2009,11,25,3,11986
2009,11,26,4,6864
2009,11,27,5,8750
2009,11,28,6,7604
2009,11,29,7,7169
2009,11,30,1,12542
2009,12,1,2,13900
2009,12,2,3,13267
2009,12,3,4,12952
2009,12,4,5,12131
2009,12,5,6,7855
2009,12,6,7,7103
2009,12,7,1,11732
2009,12,8,2,12823
2009,12,9,3,12497
2009,12,10,4,12299
2009,12,11,5,11834
2009,12,12,6,8082
2009,12,13,7,7027
2009,12,14,1,12254
2009,12,15,2,13347
2009,12,16,3,12961
2009,12,17,4,13425
2009,12,18,5,13478
2009,12,19,6,8436
2009,12,20,7,7225
2009,12,21,1,13512
2009,12,22,2,14102
2009,12,23,3,11819
2009,12,24,4,8441
2009,12,25,5,6160
2009,12,26,6,7172
2009,12,27,7,7480
2009,12,28,1,13354
2009,12,29,2,14600
2009,12,30,3,13829
2009,12,31,4,11667
2010,1,1,5,7599
2010,1,2,6,8273
2010,1,3,7,8695
2010,1,4,1,10699
2010,1,5,2,12427
2010,1,6,3,7609
2010,1,7,4,10453
2010,1,8,5,8083
2010,1,9,6,9781
2010,1,10,7,7418
2010,1,11,1,11657
2010,1,12,2,11954
2010,1,13,3,7312
2010,1,14,4,9744
2010,1,15,5,9339
2010,1,16,6,8076
2010,1,17,7,7874
2010,1,18,1,11404
2010,1,19,2,12008
2010,1,20,3,9163
2010,1,21,4,9823
2010,1,22,5,12788
2010,1,23,6,10761
2010,1,24,7,10165
2010,1,25,1,11354
2010,1,26,2,7623
2010,1,27,3,12878
2010,1,28,4,11941
2010,1,29,5,7919
2010,1,30,6,9428
2010,1,31,7,11340
2010,2,1,1,11657
2010,2,2,2,11493
2010,2,3,3,11135
2010,2,4,4,7932
2010,2,5,5,10341
2010,2,6,6,12910
2010,2,7,7,11321
2010,2,8,1,12302
2010,2,9,2,8020
2010,2,10,3,11808
2010,2,11,4,8665
2010,2,12,5,12198
2010,2,13,6,9359
2010,2,14,7,11940
2010,2,15,1,11217
2010,2,16,2,10652
2010,2,17,3,8805
2010,2,18,4,11590
2010,2,19,5,11343
2010,2,20,6,11261
2010,2,21,7,7283
2010,2,22,1,7829
2010,2,23,2,10637
2010,2,24,3,8691
2010,2,25,4,8688
2010,2,26,5,10698
2010,2,27,6,12989
2010,2,28,7,7017
2010,3,1,1,8893
2010,3,2,2,7990
2010,3,3,3,7193
2010,3,4,4,11527
2010,3,5,5,12620
2010,3,6,6,7697
2010,3,7,7,10485
2010,3,8,1,10976
2010,3,9,2,11277
2010,3,10,3,8469
2010,3,11,4,9118
2010,3,12,5,6905
2010,3,13,6,10728
2010,3,14,7,9664
2010,3,15,1,11449
2010,3,16,2,10508
2010,3,17,3,12127
2010,3,18,4,12607
2010,3,19,5,9856
2010,3,20,6,8706
2010,3,21,7,7933
2010,3,22,1,8378
2010,3,23,2,7737
2010,3,24,3,11662
2010,3,25,4,10508
2010,3,26,5,11293
2010,3,27,6,7790
2010,3,28,7,9599
2010,3,29,1,12317
2010,3,30,2,7059
2010,3,31,3,11237
2010,4,1,4,11679
2010,4,2,5,9698
2010,4,3,6,8336
2010,4,4,7,12644
2010,4,5,1,9501
2010,4,6,2,10821
2010,4,7,3,8249
2010,4,8,4,9334
2010,4,9,5,8777
2010,4,10,6,13009
2010,4,11,7,8997
2010,4,12,1,7361
2010,4,13,2,7457
2010,4,14,3,7626
2010,4,15,4,9084
2010,4,16,5,7650
2010,4,17,6,11373
2010,4,18,7,10030
2010,4,19,1,8376
2010,4,20,2,12728
2010,4,21,3,9405
2010,4,22,4,7721
2010,4,23,5,12544
2010,4,24,6,11608
2010,4,25,7,9468
2010,4,26,1,12532
2010,4,27,2,10597
2010,4,28,3,12144
2010,4,29,4,11874
2010,4,30,5,8565
2010,5,1,6,10750
2010,5,2,7,12030
2010,5,3,1,8697
2010,5,4,2,12277
2010,5,5,3,10442
2010,5,6,4,8826
2010,5,7,5,9438
2010,5,8,6,10627
2010,5,9,7,7691
2010,5,10,1,9589
2010,5,11,2,8355
2010,5,12,3,12878
2010,5,13,4,12225
2010,5,14,5,8486
2010,5,15,6,7550
2010,5,16,7,10273
2010,5,17,1,7472
2010,5,18,2,10079
2010,5,19,3,8134
2010,5,20,4,10046
2010,5,21,5,9204
2010,5,22,6,12217
2010,5,23,7,9703
2010,5,24,1,7315
2010,5,25,2,12278
2010,5,26,3,9040
2010,5,27,4,6963
2010,5,28,5,12509
2010,5,29,6,10376
2010,5,30,7,12327
2010,5,31,1,10384
2010,6,1,2,12584
2010,6,2,3,7253
2010,6,3,4,8857
2010,6,4,5,12625
2010,6,5,6,9396
2010,6,6,7,11135
2010,6,7,1,10183
2010,6,8,2,12182
2010,6,9,3,11784
2010,6,10,4,9854
2010,6,11,5,10706
2010,6,12,6,9067
2010,6,13,7,6941
2010,6,14,1,10817
2010,6,15,2,8656
2010,6,16,3,9105
2010,6,17,4,10346
2010,6,18,5,12487
2010,6,19,6,7158
2010,6,20,7,12263
2010,6,21,1,8487
2010,6,22,2,12064
2010,6,23,3,11541
2010,6,24,4,12867
2010,6,25,5,7051
2010,6,26,6,10106
2010,6,27,7,11684
2010,6,28,1,8218
2010,6,29,2,10744
2010,6,30,3,12733
2010,7,1,4,7761
2010,7,2,5,12363
2010,7,3,6,9686
2010,7,4,7,10110
2010,7,5,1,11641
2010,7,6,2,11714
2010,7,7,3,7266
2010,7,8,4,10413
2010,7,9,5,11863
2010,7,10,6,11473
2010,7,11,7,11972
2010,7,12,1,12839
2010,7,13,2,9279
2010,7,14,3,11526
2010,7,15,4,7253
2010,7,16,5,8166
2010,7,17,6,8128
2010,7,18,7,11304
2010,7,19,1,11180
2010,7,20,2,10408
2010,7,21,3,10073
2010,7,22,4,9559
2010,7,23,5,11663
2010,7,24,6,7681
2010,7,25,7,10424
2010,7,26,1,8886
2010,7,27,2,9168
2010,7,28,3,10891
2010,7,29,4,8156
2010,7,30,5,12368
2010,7,31,6,11574
2010,8,1,7,9665
2010,8,2,1,9455
2010,8,3,2,8109
2010,8,4,3,9132
2010,8,5,4,7637
2010,8,6,5,9351
2010,8,7,6,11691
2010,8,8,7,11329
2010,8,9,1,7894
2010,8,10,2,8119
2010,8,11,3,10128
2010,8,12,4,7579
2010,8,13,5,8345
2010,8,14,6,9231
2010,8,15,7,9892
2010,8,16,1,7802
2010,8,17,2,8954
2010,8,18,3,10528
2010,8,19,4,7729
2010,8,20,5,7536
2010,8,21,6,8621
2010,8,22,7,8808
2010,8,23,1,7463
2010,8,24,2,12303
2010,8,25,3,8494
2010,8,26,4,9286
2010,8,27,5,11865
2010,8,28,6,9368
2010,8,29,7,10494
2010,8,30,1,12462
2010,8,31,2,7650
2010,9,1,3,11553
2010,9,2,4,9394
2010,9,3,5,10611
2010,9,4,6,12021
2010,9,5,7,11172
2010,9,6,1,12802
2010,9,7,2,12254
2010,9,8,3,11556
2010,9,9,4,12644
2010,9,10,5,8807
2010,9,11,6,8933
2010,9,12,7,9081
2010,9,13,1,10597
2010,9,14,2,12208
2010,9,15,3,7467
2010,9,16,4,10359
2010,9,17,5,11243
2010,9,18,6,11862
2010,9,19,7,7597
2010,9,20,1,10843
2010,9,21,2,9533
2010,9,22,3,9964
2010,9,23,4,9229
2010,9,24,5,12268
2010,9,25,6,8292
2010,9,26,7,12862
2010,9,27,1,10281
2010,9,28,2,8937
2010,9,29,3,7023
2010,9,30,4,11014
2010,10,1,5,9781
2010,10,2,6,7082
2010,10,3,7,11464
2010,10,4,1,11159
2010,10,5,2,12615
2010,10,6,3,11843
2010,10,7,4,12635
2010,10,8,5,11290
2010,10,9,6,11534
2010,10,10,7,11548
2010,10,11,1,7639
2010,10,12,2,11029
2010,10,13,3,11959
2010,10,14,4,9182
2010,10,15,5,8715
2010,10,16,6,9382
2010,10,17,7,7947
2010,10,18,1,8780
2010,10,19,2,10922
2010,10,20,3,8503
2010,10,21,4,7149
2010,10,22,5,11509
2010,10,23,6,10640
2010,10,24,7,10165
2010,10,25,1,10210
2010,10,26,2,12696
2010,10,27,3,9610
2010,10,28,4,11448
2010,10,29,5,11940
2010,10,30,6,12748
2010,10,31,7,8739
2010,11,1,1,8110
2010,11,2,2,8517
2010,11,3,3,12192
2010,11,4,4,8378
2010,11,5,5,12864
2010,11,6,6,10189
2010,11,7,7,8837
2010,11,8,1,11397
2010,11,9,2,10748
2010,11,10,3,8202
2010,11,11,4,9189
2010,11,12,5,11586
2010,11,13,6,11286
2010,11,14,7,7320
2010,11,15,1,11121
2010,11,16,2,7380
2010,11,17,3,11885
2010,11,18,4,8115
2010,11,19,5,8307
2010,11,20,6,7273
2010,11,21,7,9336
2010,11,22,1,9317
2010,11,23,2,9509
2010,11,24,3,12452
2010,11,25,4,7496
2010,11,26,5,8529
2010,11,27,6,11899
2010,11,28,7,8183
2010,11,29,1,8768
2010,11,30,2,12860
2010,12,1,3,8590
2010,12,2,4,11517
2010,12,3,5,7998
2010,12,4,6,11627
2010,12,5,7,12294
2010,12,6,1,8332
2010,12,7,2,8757
2010,12,8,3,10030
2010,12,9,4,12377
2010,12,10,5,11341
2010,12,11,6,9579
2010,12,12,7,7099
2010,12,13,1,10769
2010,12,14,2,11109
2010,12,15,3,9171
2010,12,16,4,8659
2010,12,17,5,11694
2010,12,18,6,10158
2010,12,19,7,12085
2010,12,20,1,9654
2010,12,21,2,6997
2010,12,22,3,8887
2010,12,23,4,12645
2010,12,24,5,11950
2010,12,25,6,11361
2010,12,26,7,10695
2010,12,27,1,12782
2010,12,28,2,7504
2010,12,29,3,11520
2010,12,30,4,12872
2010,12,31,5,8542
2011,1,1,6,12501
2011,1,2,7,12630
2011,1,3,1,10769
2011,1,4,2,7404
2011,1,5,3,10009
2011,1,6,4,11869
2011,1,7,5,7199
2011,1,8,6,7664
2011,1,9,7,10695
2011,1,10,1,7741
2011,1,11,2,10721
2011,1,12,3,9087
2011,1,13,4,10090
2011,1,14,5,8567
2011,1,15,6,13018
2011,1,16,7,11812
2011,1,17,1,10839
2011,1,18,2,7297
2011,1,19,3,11083
2011,1,20,4,8891
2011,1,21,5,9461
2011,1,22,6,10976
2011,1,23,7,12208
2011,1,24,1,7220
2011,1,25,2,12468
2011,1,26,3,12420
2011,1,27,4,9161
2011,1,28,5,7032
2011,1,29,6,8881
2011,1,30,7,8116
2011,1,31,1,8857
2011,2,1,2,11326
2011,2,2,3,9921
2011,2,3,4,11223
2011,2,4,5,8233
2011,2,5,6,11927
2011,2,6,7,11854
2011,2,7,1,11237
2011,2,8,2,12549
2011,2,9,3,10001
2011,2,10,4,8260
2011,2,11,5,10865
2011,2,12,6,7672
2011,2,13,7,12922
2011,2,14,1,11408
2011,2,15,2,12689
2011,2,16,3,9448
2011,2,17,4,7316
2011,2,18,5,9070
2011,2,19,6,7018
2011,2,20,7,12323
2011,2,21,1,12196
2011,2,22,2,11240
2011,2,23,3,8939
2011,2,24,4,12281
2011,2,25,5,12379
2011,2,26,6,10905
2011,2,27,7,13007
2011,2,28,1,7402
2011,3,1,2,8640
2011,3,2,3,7418
2011,3,3,4,11892
2011,3,4,5,12554
2011,3,5,6,9562
2011,3,6,7,12662
2011,3,7,1,10348
2011,3,8,2,8687
2011,3,9,3,7466
2011,3,10,4,7774
2011,3,11,5,9625
2011,3,12,6,6981
2011,3,13,7,10498
2011,3,14,1,12900
2011,3,15,2,9801
2011,3,16,3,9300
2011,3,17,4,12552
2011,3,18,5,12304
2011,3,19,6,9437
2011,3,20,7,10022
2011,3,21,1,10842
2011,3,22,2,11360
2011,3,23,3,8427
2011,3,24,4,7495
2011,3,25,5,9204
2011,3,26,6,9265
2011,3,27,7,10670
2011,3,28,1,11244
2011,3,29,2,8774
2011,3,30,3,7740
2011,3,31,4,8230
2011,4,1,5,8724
2011,4,2,6,11033
2011,4,3,7,7339
2011,4,4,1,7704
2011,4,5,2,8396
2011,4,6,3,10489
2011,4,7,4,12247
2011,4,8,5,7686
2011,4,9,6,8522
2011,4,10,7,12255
2011,4,11,1,9296
2011,4,12,2,9925
2011,4,13,3,10409
2011,4,14,4,10132
2011,4,15,5,8891
2011,4,16,6,8248
2011,4,17,7,7278
2011,4,18,1,7246
2011,4,19,2,7665
2011,4,20,3,10889
2011,4,21,4,7695
2011,4,22,5,8882
2011,4,23,6,7518
2011,4,24,7,7744
2011,4,25,1,7262
2011,4,26,2,10260
2011,4,27,3,9687
2011,4,28,4,7219
2011,4,29,5,11882
2011,4,30,6,12826
2011,5,1,7,9501
2011,5,2,1,12738
2011,5,3,2,12721
2011,5,4,3,11863
2011,5,5,4,8037
2011,5,6,5,8078
2011,5,7,6,7412
2011,5,8,7,7445
2011,5,9,1,8728
2011,5,10,2,9513
2011,5,11,3,8997
2011,5,12,4,9138
2011,5,13,5,11378
2011,5,14,6,7611
2011,5,15,7,8375
2011,5,16,1,8136
2011,5,17,2,9823
2011,5,18,3,12789
2011,5,19,4,9148
2011,5,20,5,11747
2011,5,21,6,10034
2011,5,22,7,8385
2011,5,23,1,9693
2011,5,24,2,8165
2011,5,25,3,7920
2011,5,26,4,11009
2011,5,27,5,10257
2011,5,28,6,11953
2011,5,29,7,7138
2011,5,30,1,7825
2011,5,31,2,8357
2011,6,1,3,12176
2011,6,2,4,10402
2011,6,3,5,10906
2011,6,4,6,11856
2011,6,5,7,8683
2011,6,6,1,7235
2011,6,7,2,7097
2011,6,8,3,7455
2011,6,9,4,11125
2011,6,10,5,7788
2011,6,11,6,12936
2011,6,12,7,11649
2011,6,13,1,12383
2011,6,14,2,7399
2011,6,15,3,10976
2011,6,16,4,9415
2011,6,17,5,12881
2011,6,18,6,8422
2011,6,19,7,10183
2011,6,20,1,8751
2011,6,21,2,12815
2011,6,22,3,11849
2011,6,23,4,10920
2011,6,24,5,7834
2011,6,25,6,10079
2011,6,26,7,10170
2011,6,27,1,8313
2011,6,28,2,9707
2011,6,29,3,7106
2011,6,30,4,11909
2011,7,1,5,11700
2011,7,2,6,11336
2011,7,3,7,11874
2011,7,4,1,9152
2011,7,5,2,7749
2011,7,6,3,9434
2011,7,7,4,11865
2011,7,8,5,9018
2011,7,9,6,9230
2011,7,10,7,12609
2011,7,11,1,10599
2011,7,12,2,12425
2011,7,13,3,8242
2011,7,14,4,12790
2011,7,15,5,7682
2011,7,16,6,7731
2011,7,17,7,12310
2011,7,18,1,9813
2011,7,19,2,11308
2011,7,20,3,8775
2011,7,21,4,9205
2011,7,22,5,8763
2011,7,23,6,11897
2011,7,24,7,11601
2011,7,25,1,9203
2011,7,26,2,8042
2011,7,27,3,9913
2011,7,28,4,10772
2011,7,29,5,9411
2011,7,30,6,12015
2011,7,31,7,9922
2011,8,1,1,7678
2011,8,2,2,11134
2011,8,3,3,9075
2011,8,4,4,9807
2011,8,5,5,11589
2011,8,6,6,12456
2011,8,7,7,9824
2011,8,8,1,8078
2011,8,9,2,9882
2011,8,10,3,9113
2011,8,11,4,7618
2011,8,12,5,9565
2011,8,13,6,7133
2011,8,14,7,10395
2011,8,15,1,9207
2011,8,16,2,12895
2011,8,17,3,7139
2011,8,18,4,8714
2011,8,19,5,7159
2011,8,20,6,8820
2011,8,21,7,7342
2011,8,22,1,6905
2011,8,23,2,8980
2011,8,24,3,9869
2011,8,25,4,9270
2011,8,26,5,10149
2011,8,27,6,7191
2011,8,28,7,9171
2011,8,29,1,9694
2011,8,30,2,7734
2011,8,31,3,8886
2011,9,1,4,10688
2011,9,2,5,11236
2011,9,3,6,8490
2011,9,4,7,7470
2011,9,5,1,11559
2011,9,6,2,12020
2011,9,7,3,8329
2011,9,8,4,11860
2011,9,9,5,9781
2011,9,10,6,12907
2011,9,11,7,9038
2011,9,12,1,8264
2011,9,13,2,7380
2011,9,14,3,6955
2011,9,15,4,9562
2011,9,16,5,8290
2011,9,17,6,6987
2011,9,18,7,11426
2011,9,19,1,11829
2011,9,20,2,11929
2011,9,21,3,9453
2011,9,22,4,7952
2011,9,23,5,6972
2011,9,24,6,8096
2011,9,25,7,9150
2011,9,26,1,8169
2011,9,27,2,9200
2011,9,28,3,6980
2011,9,29,4,11751
2011,9,30,5,7324
2011,10,1,6,9195
2011,10,2,7,8772
2011,10,3,1,10177
2011,10,4,2,9023
2011,10,5,3,10260
2011,10,6,4,11548
2011,10,7,5,12576
2011,10,8,6,6954
2011,10,9,7,10848
2011,10,10,1,11336
2011,10,11,2,7409
2011,10,12,3,12394
2011,10,13,4,9236
2011,10,14,5,9491
2011,10,15,6,7336
2011,10,16,7,9304
2011,10,17,1,10835
2011,10,18,2,8358
2011,10,19,3,12374
2011,10,20,4,8777
2011,10,21,5,10744
2011,10,22,6,11922
2011,10,23,7,7205
2011,10,24,1,10989
2011,10,25,2,12379
2011,10,26,3,13014
2011,10,27,4,12629
2011,10,28,5,11705
2011,10,29,6,11633
2011,10,30,7,9469
2011,10,31,1,8888
2011,11,1,2,7632
2011,11,2,3,11002
2011,11,3,4,8420
2011,11,4,5,12684
2011,11,5,6,7020
2011,11,6,7,12890
2011,11,7,1,8595
2011,11,8,2,11225
2011,11,9,3,12564
2011,11,10,4,7394
2011,11,11,5,10228
2011,11,12,6,10209
2011,11,13,7,12493
2011,11,14,1,8447
2011,11,15,2,12478
2011,11,16,3,12917
2011,11,17,4,10070
2011,11,18,5,12313
2011,11,19,6,9104
2011,11,20,7,10289
2011,11,21,1,9446
2011,11,22,2,12997
2011,11,23,3,10704
2011,11,24,4,9676
2011,11,25,5,7188
2011,11,26,6,12052
2011,11,27,7,7126
2011,11,28,1,12041
2011,11,29,2,9039
2011,11,30,3,9122
2011,12,1,4,11620
2011,12,2,5,9980
2011,12,3,6,10686
2011,12,4,7,9829
2011,12,5,1,8148
2011,12,6,2,7798
2011,12,7,3,8710
2011,12,8,4,7074
2011,12,9,5,9103
2011,12,10,6,8739
2011,12,11,7,8236
2011,12,12,1,11588
2011,12,13,2,10376
2011,12,14,3,12801
2011,12,15,4,12911
2011,12,16,5,11314
2011,12,17,6,12127
2011,12,18,7,8144
2011,12,19,1,10685
2011,12,20,2,8164
2011,12,21,3,7588
2011,12,22,4,8184
2011,12,23,5,10002
2011,12,24,6,10510
2011,12,25,7,7556
2011,12,26,1,7968
2011,12,27,2,12383
2011,12,28,3,10145
2011,12,29,4,11547
2011,12,30,5,8758
2011,12,31,6,9229
2012,1,1,7,11399
2012,1,2,1,8138
2012,1,3,2,7726
2012,1,4,3,8108
2012,1,5,4,11150
2012,1,6,5,10444
2012,1,7,6,9170
2012,1,8,7,11588
2012,1,9,1,7516
2012,1,10,2,9360
2012,1,11,3,7721
2012,1,12,4,10750
2012,1,13,5,12081
2012,1,14,6,10135
2012,1,15,7,10004
2012,1,16,1,10903
2012,1,17,2,9484
2012,1,18,3,8791
2012,1,19,4,7996
2012,1,20,5,7751
2012,1,21,6,10401
2012,1,22,7,12542
2012,1,23,1,9965
2012,1,24,2,8125
2012,1,25,3,10062
2012,1,26,4,7468
2012,1,27,5,8997
2012,1,28,6,12590
2012,1,29,7,7197
2012,1,30,1,11444
2012,1,31,2,9951
2012,2,1,3,11632
2012,2,2,4,7436
2012,2,3,5,9699
2012,2,4,6,9940
2012,2,5,7,8008
2012,2,6,1,7395
2012,2,7,2,8401
2012,2,8,3,8942
2012,2,9,4,9619
2012,2,10,5,12619
2012,2,11,6,9318
2012,2,12,7,9042
2012,2,13,1,9288
2012,2,14,2,8931
2012,2,15,3,11045
2012,2,16,4,8646
2012,2,17,5,11104
2012,2,18,6,10966
2012,2,19,7,7837
2012,2,20,1,10350
2012,2,21,2,7699
2012,2,22,3,8872
2012,2,23,4,8428
2012,2,24,5,6953
2012,2,25,6,10654
2012,2,26,7,12377
2012,2,27,1,7720
2012,2,28,2,10270
2012,2,29,3,7686
2012,3,1,4,8844
2012,3,2,5,10615
2012,3,3,6,8152
2012,3,4,7,7904
2012,3,5,1,8470
2012,3,6,2,8061
2012,3,7,3,7541
2012,3,8,4,10006
2012,3,9,5,9090
2012,3,10,6,7387
2012,3,11,7,10979
2012,3,12,1,8071
2012,3,13,2,8280
2012,3,14,3,10015
2012,3,15,4,9966
2012,3,16,5,10473
2012,3,17,6,7020
2012,3,18,7,10122
2012,3,19,1,8021
2012,3,20,2,12719
2012,3,21,3,8514
2012,3,22,4,8095
2012,3,23,5,8837
2012,3,24,6,7252
2012,3,25,7,7524
2012,3,26,1,7508
2012,3,27,2,8119
2012,3,28,3,10980
2012,3,29,4,7264
2012,3,30,5,10701
2012,3,31,6,8439
2012,4,1,7,8079
2012,4,2,1,12881
2012,4,3,2,11912
2012,4,4,3,9925
2012,4,5,4,9052
2012,4,6,5,11359
2012,4,7,6,10050
2012,4,8,7,7549
2012,4,9,1,10839
2012,4,10,2,11189
2012,4,11,3,8134
2012,4,12,4,9379
2012,4,13,5,7010
2012,4,14,6,11351
2012,4,15,7,9832
2012,4,16,1,9177
2012,4,17,2,12555
2012,4,18,3,11972
2012,4,19,4,8669
2012,4,20,5,10810
2012,4,21,6,8653
2012,4,22,7,9590
2012,4,23,1,10453
2012,4,24,2,8359
2012,4,25,3,9364
2012,4,26,4,9289
2012,4,27,5,11050
2012,4,28,6,10314
2012,4,29,7,6971
2012,4,30,1,9637
2012,5,1,2,9201
2012,5,2,3,9497
2012,5,3,4,11156
2012,5,4,5,8659
2012,5,5,6,10466
2012,5,6,7,7179
2012,5,7,1,12080
2012,5,8,2,10308
2012,5,9,3,10509
2012,5,10,4,10463
2012,5,11,5,9257
2012,5,12,6,8099
2012,5,13,7,9566
2012,5,14,1,11945
2012,5,15,2,12038
2012,5,16,3,8674
2012,5,17,4,7481
2012,5,18,5,12780
2012,5,19,6,11720
2012,5,20,7,10185
2012,5,21,1,10022
2012,5,22,2,9514
2012,5,23,3,10290
2012,5,24,4,12805
2012,5,25,5,7568
2012,5,26,6,7504
2012,5,27,7,8291
2012,5,28,1,12047
2012,5,29,2,10983
2012,5,30,3,11314
2012,5,31,4,11701
2012,6,1,5,7632
2012,6,2,6,12489
2012,6,3,7,12204
2012,6,4,1,7545
2012,6,5,2,11616
2012,6,6,3,12768
2012,6,7,4,10526
2012,6,8,5,11429
2012,6,9,6,11522
2012,6,10,7,8184
2012,6,11,1,12078
2012,6,12,2,7567
2012,6,13,3,11887
2012,6,14,4,6912
2012,6,15,5,10294
2012,6,16,6,9474
2012,6,17,7,9698
2012,6,18,1,6954
2012,6,19,2,13004
2012,6,20,3,9257
2012,6,21,4,8149
2012,6,22,5,12493
2012,6,23,6,7988
2012,6,24,7,10530
2012,6,25,1,12289
2012,6,26,2,12967
2012,6,27,3,8808
2012,6,28,4,9990
2012,6,29,5,7876
2012,6,30,6,8932
2012,7,1,7,11361
2012,7,2,1,6960
2012,7,3,2,12581
2012,7,4,3,12151
2012,7,5,4,12805
2012,7,6,5,7418
2012,7,7,6,11572
2012,7,8,7,8355
2012,7,9,1,9443
2012,7,10,2,10190
2012,7,11,3,12379
2012,7,12,4,9443
2012,7,13,5,8103
2012,7,14,6,11378
2012,7,15,7,10474
2012,7,16,1,10291
2012,7,17,2,8123
2012,7,18,3,10838
2012,7,19,4,8234
2012,7,20,5,7692
2012,7,21,6,9989
2012,7,22,7,8672
2012,7,23,1,8953
2012,7,24,2,9095
2012,7,25,3,11976
2012,7,26,4,12227
2012,7,27,5,9098
2012,7,28,6,10107
2012,7,29,7,10510
2012,7,30,1,10052
2012,7,31,2,7774
2012,8,1,3,11663
2012,8,2,4,8199
2012,8,3,5,12594
2012,8,4,6,10117
2012,8,5,7,11238
2012,8,6,1,10117
2012,8,7,2,9665
2012,8,8,3,10307
2012,8,9,4,7937
2012,8,10,5,9658
2012,8,11,6,10348
2012,8,12,7,9801
2012,8,13,1,10138
2012,8,14,2,11564
2012,8,15,3,9604
2012,8,16,4,9671
2012,8,17,5,12681
2012,8,18,6,12298
2012,8,19,7,9340
2012,8,20,1,6971
2012,8,21,2,10063
2012,8,22,3,11146
2012,8,23,4,11279
2012,8,24,5,9408
2012,8,25,6,6962
2012,8,26,7,10938
2012,8,27,1,7291
2012,8,28,2,11815
2012,8,29,3,12150
2012,8,30,4,7929
2012,8,31,5,11629
2012,9,1,6,10144
2012,9,2,7,7890
2012,9,3,1,9307
2012,9,4,2,12578
2012,9,5,3,11691
2012,9,6,4,7701
2012,9,7,5,8554
2012,9,8,6,11996
2012,9,9,7,8577
2012,9,10,1,8667
2012,9,11,2,13016
2012,9,12,3,11517
2012,9,13,4,11774
2012,9,14,5,7968
2012,9,15,6,9995
2012,9,16,7,9651
2012,9,17,1,8970
2012,9,18,2,11200
2012,9,19,3,12033
2012,9,20,4,7130
2012,9,21,5,9692
2012,9,22,6,9234
2012,9,23,7,7665
2012,9,24,1,10555
2012,9,25,2,9344
2012,9,26,3,10474
2012,9,27,4,8188
2012,9,28,5,11485
2012,9,29,6,10139
2012,9,30,7,11147
2012,10,1,1,11591
